id,number,title,level,type,flags,course,day,lesson,depth,note
sec-runtime-semantics-instantiatefunctionobject,8.6.1,Runtime Semantics: InstantiateFunctionObject,3,sdo,,,,,,
sec-runtime-semantics-bindinginitialization,8.6.2,Runtime Semantics: BindingInitialization,3,sdo,,,,,,
sec-initializeboundname,8.6.2.1,"InitializeBoundName ( name, value, environment )",4,abstract operation,,,,,,
sec-runtime-semantics-iteratorbindinginitialization,8.6.3,Runtime Semantics: IteratorBindingInitialization,3,sdo,,,,,,
sec-static-semantics-assignmenttargettype,8.6.4,Static Semantics: AssignmentTargetType,3,sdo,,,,,,
sec-static-semantics-propname,8.6.5,Static Semantics: PropName,3,sdo,,,,,,
sec-executable-code-and-execution-contexts,9,Executable Code and Execution Contexts,1,,,,,,,
sec-environment-records,9.1,Environment Records,2,,,,,,,
sec-the-environment-record-type-hierarchy,9.1.1,The Environment Record Type Hierarchy,3,,,,,,,
sec-declarative-environment-records,9.1.1.1,Declarative Environment Records,4,,,,,,,
sec-declarative-environment-records-hasbinding-n,9.1.1.1.1,HasBinding ( N ),5,concrete method,,,,,,
sec-declarative-environment-records-createmutablebinding-n-d,9.1.1.1.2,"CreateMutableBinding ( N, D )",5,concrete method,,,,,,
sec-declarative-environment-records-createimmutablebinding-n-s,9.1.1.1.3,"CreateImmutableBinding ( N, S )",5,concrete method,,,,,,
sec-declarative-environment-records-initializebinding-n-v,9.1.1.1.4,"InitializeBinding ( N, V )",5,concrete method,,,,,,
sec-declarative-environment-records-setmutablebinding-n-v-s,9.1.1.1.5,"SetMutableBinding ( N, V, S )",5,concrete method,,,,,,
sec-declarative-environment-records-getbindingvalue-n-s,9.1.1.1.6,"GetBindingValue ( N, S )",5,concrete method,,,,,,
sec-declarative-environment-records-deletebinding-n,9.1.1.1.7,DeleteBinding ( N ),5,concrete method,,,,,,
sec-declarative-environment-records-hasthisbinding,9.1.1.1.8,HasThisBinding ( ),5,concrete method,,,,,,
sec-declarative-environment-records-getthisbinding,9.1.1.1.9,GetThisBinding ( ),5,,,,,,,
sec-declarative-environment-records-hassuperbinding,9.1.1.1.10,HasSuperBinding ( ),5,concrete method,,,,,,
sec-declarative-environment-records-withbaseobject,9.1.1.1.11,WithBaseObject ( ),5,concrete method,,,,,,
sec-object-environment-records,9.1.1.2,Object Environment Records,4,,,,,,,
sec-object-environment-records-hasbinding-n,9.1.1.2.1,HasBinding ( N ),5,concrete method,,,,,,
sec-object-environment-records-createmutablebinding-n-d,9.1.1.2.2,"CreateMutableBinding ( N, D )",5,concrete method,,,,,,
sec-object-environment-records-createimmutablebinding-n-s,9.1.1.2.3,"CreateImmutableBinding ( N, S )",5,,,,,,,
sec-object-environment-records-initializebinding-n-v,9.1.1.2.4,"InitializeBinding ( N, V )",5,concrete method,,,,,,
sec-object-environment-records-setmutablebinding-n-v-s,9.1.1.2.5,"SetMutableBinding ( N, V, S )",5,concrete method,,,,,,
sec-object-environment-records-getbindingvalue-n-s,9.1.1.2.6,"GetBindingValue ( N, S )",5,concrete method,,,,,,
sec-object-environment-records-deletebinding-n,9.1.1.2.7,DeleteBinding ( N ),5,concrete method,,,,,,
sec-object-environment-records-hasthisbinding,9.1.1.2.8,HasThisBinding ( ),5,concrete method,,,,,,
sec-object-environment-records-getthisbinding,9.1.1.2.9,GetThisBinding ( ),5,,,,,,,
sec-object-environment-records-hassuperbinding,9.1.1.2.10,HasSuperBinding ( ),5,concrete method,,,,,,
sec-object-environment-records-withbaseobject,9.1.1.2.11,WithBaseObject ( ),5,concrete method,,,,,,
sec-function-environment-records,9.1.1.3,Function Environment Records,4,,,,,,,
sec-bindthisvalue,9.1.1.3.1,"BindThisValue ( envRec, V )",5,abstract operation,,,,,,
sec-function-environment-records-hasthisbinding,9.1.1.3.2,HasThisBinding ( ),5,concrete method,,,,,,
sec-function-environment-records-getthisbinding,9.1.1.3.3,GetThisBinding ( ),5,concrete method,,,,,,
sec-function-environment-records-hassuperbinding,9.1.1.3.4,HasSuperBinding ( ),5,concrete method,,,,,,
sec-getsuperbase,9.1.1.3.5,GetSuperBase ( envRec ),5,abstract operation,,,,,,
sec-global-environment-records,9.1.1.4,Global Environment Records,4,,,,,,,
sec-global-environment-records-hasbinding-n,9.1.1.4.1,HasBinding ( N ),5,concrete method,,,,,,
sec-global-environment-records-createmutablebinding-n-d,9.1.1.4.2,"CreateMutableBinding ( N, D )",5,concrete method,,,,,,
sec-global-environment-records-createimmutablebinding-n-s,9.1.1.4.3,"CreateImmutableBinding ( N, S )",5,concrete method,,,,,,
sec-global-environment-records-initializebinding-n-v,9.1.1.4.4,"InitializeBinding ( N, V )",5,concrete method,,,,,,
sec-global-environment-records-setmutablebinding-n-v-s,9.1.1.4.5,"SetMutableBinding ( N, V, S )",5,concrete method,,,,,,
sec-global-environment-records-getbindingvalue-n-s,9.1.1.4.6,"GetBindingValue ( N, S )",5,concrete method,,,,,,
sec-global-environment-records-deletebinding-n,9.1.1.4.7,DeleteBinding ( N ),5,concrete method,,,,,,
sec-global-environment-records-hasthisbinding,9.1.1.4.8,HasThisBinding ( ),5,concrete method,,,,,,
sec-global-environment-records-getthisbinding,9.1.1.4.9,GetThisBinding ( ),5,concrete method,,,,,,
sec-global-environment-records-hassuperbinding,9.1.1.4.10,HasSuperBinding ( ),5,concrete method,,,,,,
sec-global-environment-records-withbaseobject,9.1.1.4.11,WithBaseObject ( ),5,concrete method,,,,,,
sec-haslexicaldeclaration,9.1.1.4.12,"HasLexicalDeclaration ( envRec, N )",5,abstract operation,,,,,,
sec-hasrestrictedglobalproperty,9.1.1.4.13,"HasRestrictedGlobalProperty ( envRec, N )",5,abstract operation,,,,,,
sec-candeclareglobalvar,9.1.1.4.14,"CanDeclareGlobalVar ( envRec, N )",5,abstract operation,,,,,,
sec-candeclareglobalfunction,9.1.1.4.15,"CanDeclareGlobalFunction ( envRec, N )",5,abstract operation,,,,,,
sec-createglobalvarbinding,9.1.1.4.16,"CreateGlobalVarBinding ( envRec, N, D )",5,abstract operation,,,,,,
sec-createglobalfunctionbinding,9.1.1.4.17,"CreateGlobalFunctionBinding ( envRec, N, V, D )",5,abstract operation,,,,,,
sec-module-environment-records,9.1.1.5,Module Environment Records,4,,,,,,,
sec-module-environment-records-getbindingvalue-n-s,9.1.1.5.1,"GetBindingValue ( N, S )",5,concrete method,,,,,,
sec-module-environment-records-deletebinding-n,9.1.1.5.2,DeleteBinding ( N ),5,,,,,,,
sec-module-environment-records-hasthisbinding,9.1.1.5.3,HasThisBinding ( ),5,concrete method,,,,,,
sec-module-environment-records-getthisbinding,9.1.1.5.4,GetThisBinding ( ),5,concrete method,,,,,,
sec-createimportbinding,9.1.1.5.5,"CreateImportBinding ( envRec, N, M, N2 )",5,abstract operation,,,,,,
sec-environment-record-operations,9.1.2,Environment Record Operations,3,,,,,,,
sec-getidentifierreference,9.1.2.1,"GetIdentifierReference ( env, name, strict )",4,abstract operation,,,,,,
sec-newdeclarativeenvironment,9.1.2.2,NewDeclarativeEnvironment ( E ),4,abstract operation,,,,,,
sec-newobjectenvironment,9.1.2.3,"NewObjectEnvironment ( O, W, E )",4,abstract operation,,,,,,
sec-newfunctionenvironment,9.1.2.4,"NewFunctionEnvironment ( F, newTarget )",4,abstract operation,,,,,,
sec-newglobalenvironment,9.1.2.5,"NewGlobalEnvironment ( G, thisValue )",4,abstract operation,,,,,,
sec-newmoduleenvironment,9.1.2.6,NewModuleEnvironment ( E ),4,abstract operation,,,,,,
sec-privateenvironment-records,9.2,PrivateEnvironment Records,2,,,,,,,
sec-privateenvironment-record-operations,9.2.1,PrivateEnvironment Record Operations,3,,,,,,,
sec-newprivateenvironment,9.2.1.1,NewPrivateEnvironment ( outerPrivateEnv ),4,abstract operation,,,,,,
sec-resolve-private-identifier,9.2.1.2,"ResolvePrivateIdentifier ( privateEnv, identifier )",4,abstract operation,,,,,,
sec-code-realms,9.3,Realms,2,,,,,,,
sec-initializehostdefinedrealm,9.3.1,InitializeHostDefinedRealm ( ),3,abstract operation,,,,,,
sec-createintrinsics,9.3.2,CreateIntrinsics ( realmRec ),3,abstract operation,,,,,,
sec-setdefaultglobalbindings,9.3.3,SetDefaultGlobalBindings ( realmRec ),3,abstract operation,,,,,,
sec-execution-contexts,9.4,Execution Contexts,2,,,,,,,
sec-getactivescriptormodule,9.4.1,GetActiveScriptOrModule ( ),3,abstract operation,,,,,,
sec-resolvebinding,9.4.2,"ResolveBinding ( name [ , env ] )",3,abstract operation,,,,,,
sec-getthisenvironment,9.4.3,GetThisEnvironment ( ),3,abstract operation,,,,,,
sec-resolvethisbinding,9.4.4,ResolveThisBinding ( ),3,abstract operation,,,,,,
sec-getnewtarget,9.4.5,GetNewTarget ( ),3,abstract operation,,,,,,
sec-getglobalobject,9.4.6,GetGlobalObject ( ),3,abstract operation,,,,,,
sec-jobs,9.5,Jobs and Host Operations to Enqueue Jobs,2,,,,,,,
sec-jobcallback-records,9.5.1,JobCallback Records,3,,,,,,,
sec-hostmakejobcallback,9.5.2,HostMakeJobCallback ( callback ),3,host-defined abstract operation,,,,,,
sec-hostcalljobcallback,9.5.3,"HostCallJobCallback ( jobCallback, V, argumentsList )",3,host-defined abstract operation,,,,,,
sec-hostenqueuegenericjob,9.5.4,"HostEnqueueGenericJob ( job, realm )",3,host-defined abstract operation,,,,,,
sec-hostenqueuepromisejob,9.5.5,"HostEnqueuePromiseJob ( job, realm )",3,host-defined abstract operation,,,,,,
sec-hostenqueuetimeoutjob,9.5.6,"HostEnqueueTimeoutJob ( timeoutJob, realm, milliseconds )",3,host-defined abstract operation,,,,,,
sec-agents,9.6,Agents,2,,,,,,,
sec-agentsignifier,9.6.1,AgentSignifier ( ),3,abstract operation,,,,,,
sec-agentcansuspend,9.6.2,AgentCanSuspend ( ),3,abstract operation,,,,,,
sec-IncrementModuleAsyncEvaluationCount,9.6.3,IncrementModuleAsyncEvaluationCount ( ),3,abstract operation,,,,,,
sec-agent-clusters,9.7,Agent Clusters,2,,,,,,,
sec-forward-progress,9.8,Forward Progress,2,,,,,,,
sec-weakref-processing-model,9.9,Processing Model of WeakRef and FinalizationRegistry Targets,2,,,,,,,
sec-weakref-invariants,9.9.1,Objectives,3,,,,,,,
sec-liveness,9.9.2,Liveness,3,,,,,,,
sec-weakref-execution,9.9.3,Execution,3,,,,,,,
sec-weakref-host-hooks,9.9.4,Host Hooks,3,,,,,,,
sec-host-cleanup-finalization-registry,9.9.4.1,HostEnqueueFinalizationRegistryCleanupJob ( finalizationRegistry ),4,host-defined abstract operation,,,,,,
sec-clear-kept-objects,9.10,ClearKeptObjects ( ),2,abstract operation,,,,,,
sec-addtokeptobjects,9.11,AddToKeptObjects ( value ),2,abstract operation,,,,,,
sec-cleanup-finalization-registry,9.12,CleanupFinalizationRegistry ( finalizationRegistry ),2,abstract operation,,,,,,
sec-canbeheldweakly,9.13,CanBeHeldWeakly ( v ),2,abstract operation,,,,,,
sec-ordinary-and-exotic-objects-behaviours,10,Ordinary and Exotic Objects Behaviours,1,,,,,,,
sec-ordinary-object-internal-methods-and-internal-slots,10.1,Ordinary Object Internal Methods and Internal Slots,2,,,,,,,
sec-ordinary-object-internal-methods-and-internal-slots-getprototypeof,10.1.1,[[GetPrototypeOf]] ( ),3,internal method,,,,,,
sec-ordinarygetprototypeof,10.1.1.1,OrdinaryGetPrototypeOf ( O ),4,abstract operation,,,,,,
sec-ordinary-object-internal-methods-and-internal-slots-setprototypeof-v,10.1.2,[[SetPrototypeOf]] ( V ),3,internal method,,,,,,
sec-ordinarysetprototypeof,10.1.2.1,"OrdinarySetPrototypeOf ( O, V )",4,abstract operation,,,,,,
sec-ordinary-object-internal-methods-and-internal-slots-isextensible,10.1.3,[[IsExtensible]] ( ),3,internal method,,,,,,
sec-ordinaryisextensible,10.1.3.1,OrdinaryIsExtensible ( O ),4,abstract operation,,,,,,
sec-ordinary-object-internal-methods-and-internal-slots-preventextensions,10.1.4,[[PreventExtensions]] ( ),3,internal method,,,,,,
sec-ordinarypreventextensions,10.1.4.1,OrdinaryPreventExtensions ( O ),4,abstract operation,,,,,,
sec-ordinary-object-internal-methods-and-internal-slots-getownproperty-p,10.1.5,[[GetOwnProperty]] ( P ),3,internal method,,,,,,
sec-ordinarygetownproperty,10.1.5.1,"OrdinaryGetOwnProperty ( O, P )",4,abstract operation,,,,,,
sec-ordinary-object-internal-methods-and-internal-slots-defineownproperty-p-desc,10.1.6,"[[DefineOwnProperty]] ( P, Desc )",3,internal method,,,,,,
sec-ordinarydefineownproperty,10.1.6.1,"OrdinaryDefineOwnProperty ( O, P, Desc )",4,abstract operation,,,,,,
sec-iscompatiblepropertydescriptor,10.1.6.2,"IsCompatiblePropertyDescriptor ( Extensible, Desc, Current )",4,abstract operation,,,,,,
sec-validateandapplypropertydescriptor,10.1.6.3,"ValidateAndApplyPropertyDescriptor ( O, P, extensible, Desc, current )",4,abstract operation,,,,,,
sec-ordinary-object-internal-methods-and-internal-slots-hasproperty-p,10.1.7,[[HasProperty]] ( P ),3,internal method,,,,,,
sec-ordinaryhasproperty,10.1.7.1,"OrdinaryHasProperty ( O, P )",4,abstract operation,,,,,,
sec-ordinary-object-internal-methods-and-internal-slots-get-p-receiver,10.1.8,"[[Get]] ( P, Receiver )",3,internal method,,,,,,
sec-ordinaryget,10.1.8.1,"OrdinaryGet ( O, P, Receiver )",4,abstract operation,,,,,,
sec-ordinary-object-internal-methods-and-internal-slots-set-p-v-receiver,10.1.9,"[[Set]] ( P, V, Receiver )",3,internal method,,,,,,
sec-ordinaryset,10.1.9.1,"OrdinarySet ( O, P, V, Receiver )",4,abstract operation,,,,,,
sec-ordinarysetwithowndescriptor,10.1.9.2,"OrdinarySetWithOwnDescriptor ( O, P, V, Receiver, ownDesc )",4,abstract operation,,,,,,
sec-ordinary-object-internal-methods-and-internal-slots-delete-p,10.1.10,[[Delete]] ( P ),3,internal method,,,,,,
sec-ordinarydelete,10.1.10.1,"OrdinaryDelete ( O, P )",4,abstract operation,,,,,,
sec-ordinary-object-internal-methods-and-internal-slots-ownpropertykeys,10.1.11,[[OwnPropertyKeys]] ( ),3,internal method,,,,,,
sec-ordinaryownpropertykeys,10.1.11.1,OrdinaryOwnPropertyKeys ( O ),4,abstract operation,,,,,,
sec-ordinaryobjectcreate,10.1.12,"OrdinaryObjectCreate ( proto [ , additionalInternalSlotsList ] )",3,abstract operation,,,,,,
sec-ordinarycreatefromconstructor,10.1.13,"OrdinaryCreateFromConstructor ( constructor, intrinsicDefaultProto [ , internalSlotsList ] )",3,abstract operation,,,,,,
sec-getprototypefromconstructor,10.1.14,"GetPrototypeFromConstructor ( constructor, intrinsicDefaultProto )",3,abstract operation,,,,,,
sec-requireinternalslot,10.1.15,"RequireInternalSlot ( O, internalSlot )",3,abstract operation,,,,,,
sec-ecmascript-function-objects,10.2,ECMAScript Function Objects,2,,,,,,,
sec-ecmascript-function-objects-call-thisargument-argumentslist,10.2.1,"[[Call]] ( thisArgument, argumentsList )",3,internal method,,,,,,
sec-prepareforordinarycall,10.2.1.1,"PrepareForOrdinaryCall ( F, newTarget )",4,abstract operation,,,,,,
sec-ordinarycallbindthis,10.2.1.2,"OrdinaryCallBindThis ( F, calleeContext, thisArgument )",4,abstract operation,,,,,,
sec-runtime-semantics-evaluatebody,10.2.1.3,Runtime Semantics: EvaluateBody,4,sdo,,,,,,
sec-ordinarycallevaluatebody,10.2.1.4,"OrdinaryCallEvaluateBody ( F, argumentsList )",4,abstract operation,,,,,,
sec-ecmascript-function-objects-construct-argumentslist-newtarget,10.2.2,"[[Construct]] ( argumentsList, newTarget )",3,internal method,,,,,,
sec-ordinaryfunctioncreate,10.2.3,"OrdinaryFunctionCreate ( functionPrototype, sourceText, ParameterList, Body, thisMode, env, privateEnv )",3,abstract operation,,,,,,
sec-addrestrictedfunctionproperties,10.2.4,"AddRestrictedFunctionProperties ( F, realm )",3,abstract operation,,,,,,
sec-%throwtypeerror%,10.2.4.1,%ThrowTypeError% ( ),4,built-in function,,,,,,
sec-makeconstructor,10.2.5,"MakeConstructor ( F [ , writablePrototype [ , prototype ] ] )",3,abstract operation,,,,,,
sec-makeclassconstructor,10.2.6,MakeClassConstructor ( F ),3,abstract operation,,,,,,
sec-makemethod,10.2.7,"MakeMethod ( F, homeObject )",3,abstract operation,,,,,,
sec-definemethodproperty,10.2.8,"DefineMethodProperty ( homeObject, key, closure, enumerable )",3,abstract operation,,,,,,
sec-setfunctionname,10.2.9,"SetFunctionName ( F, name [ , prefix ] )",3,abstract operation,,,,,,
sec-setfunctionlength,10.2.10,"SetFunctionLength ( F, length )",3,abstract operation,,,,,,
sec-functiondeclarationinstantiation,10.2.11,"FunctionDeclarationInstantiation ( func, argumentsList )",3,abstract operation,,,,,,
sec-built-in-function-objects,10.3,Built-in Function Objects,2,,,,,,,
sec-built-in-function-objects-call-thisargument-argumentslist,10.3.1,"[[Call]] ( thisArgument, argumentsList )",3,internal method,,,,,,
sec-built-in-function-objects-construct-argumentslist-newtarget,10.3.2,"[[Construct]] ( argumentsList, newTarget )",3,internal method,,,,,,
sec-builtincallorconstruct,10.3.3,"BuiltinCallOrConstruct ( F, thisArgument, argumentsList, newTarget )",3,abstract operation,,,,,,
sec-createbuiltinfunction,10.3.4,"CreateBuiltinFunction ( behaviour, length, name, additionalInternalSlotsList [ , realm [ , prototype [ , prefix [ , async ] ] ] ] )",3,abstract operation,,,,,,
sec-built-in-exotic-object-internal-methods-and-slots,10.4,Built-in Exotic Object Internal Methods and Slots,2,,,,,,,
sec-bound-function-exotic-objects,10.4.1,Bound Function Exotic Objects,3,,,,,,,
sec-bound-function-exotic-objects-call-thisargument-argumentslist,10.4.1.1,"[[Call]] ( thisArgument, argumentsList )",4,internal method,,,,,,
sec-bound-function-exotic-objects-construct-argumentslist-newtarget,10.4.1.2,"[[Construct]] ( argumentsList, newTarget )",4,internal method,,,,,,
sec-boundfunctioncreate,10.4.1.3,"BoundFunctionCreate ( targetFunction, boundThis, boundArgs )",4,abstract operation,,,,,,
sec-array-exotic-objects,10.4.2,Array Exotic Objects,3,,,,,,,
sec-array-exotic-objects-defineownproperty-p-desc,10.4.2.1,"[[DefineOwnProperty]] ( P, Desc )",4,internal method,,,,,,
sec-arraycreate,10.4.2.2,"ArrayCreate ( length [ , proto ] )",4,abstract operation,,,,,,
sec-arrayspeciescreate,10.4.2.3,"ArraySpeciesCreate ( originalArray, length )",4,abstract operation,,,,,,
sec-arraysetlength,10.4.2.4,"ArraySetLength ( A, Desc )",4,abstract operation,,,,,,
sec-string-exotic-objects,10.4.3,String Exotic Objects,3,,,,,,,
sec-string-exotic-objects-getownproperty-p,10.4.3.1,[[GetOwnProperty]] ( P ),4,internal method,,,,,,
sec-string-exotic-objects-defineownproperty-p-desc,10.4.3.2,"[[DefineOwnProperty]] ( P, Desc )",4,internal method,,,,,,
sec-string-exotic-objects-ownpropertykeys,10.4.3.3,[[OwnPropertyKeys]] ( ),4,internal method,,,,,,
sec-stringcreate,10.4.3.4,"StringCreate ( value, prototype )",4,abstract operation,,,,,,
sec-stringgetownproperty,10.4.3.5,"StringGetOwnProperty ( S, P )",4,abstract operation,,,,,,
sec-arguments-exotic-objects,10.4.4,Arguments Exotic Objects,3,,,,,,,
sec-arguments-exotic-objects-getownproperty-p,10.4.4.1,[[GetOwnProperty]] ( P ),4,internal method,,,,,,
sec-arguments-exotic-objects-defineownproperty-p-desc,10.4.4.2,"[[DefineOwnProperty]] ( P, Desc )",4,internal method,,,,,,
sec-arguments-exotic-objects-get-p-receiver,10.4.4.3,"[[Get]] ( P, Receiver )",4,internal method,,,,,,
sec-arguments-exotic-objects-set-p-v-receiver,10.4.4.4,"[[Set]] ( P, V, Receiver )",4,internal method,,,,,,
sec-arguments-exotic-objects-delete-p,10.4.4.5,[[Delete]] ( P ),4,internal method,,,,,,
sec-createunmappedargumentsobject,10.4.4.6,CreateUnmappedArgumentsObject ( argumentsList ),4,abstract operation,,,,,,
sec-createmappedargumentsobject,10.4.4.7,"CreateMappedArgumentsObject ( func, formals, argumentsList, env )",4,abstract operation,,,,,,
sec-makearggetter,10.4.4.7.1,"MakeArgGetter ( name, env )",5,abstract operation,,,,,,
sec-makeargsetter,10.4.4.7.2,"MakeArgSetter ( name, env )",5,abstract operation,,,,,,
sec-typedarray-exotic-objects,10.4.5,TypedArray Exotic Objects,3,,,,,,,
sec-typedarray-preventextensions,10.4.5.1,[[PreventExtensions]] ( ),4,internal method,,,,,,
sec-typedarray-getownproperty,10.4.5.2,[[GetOwnProperty]] ( P ),4,internal method,,,,,,
sec-typedarray-hasproperty,10.4.5.3,[[HasProperty]] ( P ),4,internal method,,,,,,
sec-typedarray-defineownproperty,10.4.5.4,"[[DefineOwnProperty]] ( P, Desc )",4,internal method,,,,,,
sec-typedarray-get,10.4.5.5,"[[Get]] ( P, Receiver )",4,internal method,,,,,,
sec-typedarray-set,10.4.5.6,"[[Set]] ( P, V, Receiver )",4,internal method,,,,,,
sec-typedarray-delete,10.4.5.7,[[Delete]] ( P ),4,internal method,,,,,,
sec-typedarray-ownpropertykeys,10.4.5.8,[[OwnPropertyKeys]] ( ),4,internal method,,,,,,
